Survey ID,cat,polarity,polarity_score,sentence
376250776,Others,negative,0.9290035367012024,"Wifi comms a wrestle. Had to reboot the computer every time  after it went to sleep ... otherwise it would not find the printer.
Hated the subscription ink system."
376250831,Others,negative,0.7086911201477051,It was really hard to set up - and still I have 2 versions on my MacAir - the non-working one is always default and I have to change it every time. Eats expensive ink but similr in that to others in the past. Slow but now I have the hang of it but still anxious every 3 months when I have to do my physical admin.!!
376251624,Others,negative,0.39411693811416626,"It was daunting getting my HP Smart Tank connected to WiFi as I hadn’t done anything like WiFi connection before. 
I didn’t have anyone to call or talk to by text or email to get secrets on what to do or not to do. 
The liquid ink was an issue as I have a tremble in my hands and I am always spilling stuff and I was horrified if I could even do that simple task but with the directions on the printer and the book it was a smoother process. I
I would like to know how to select black and white printing when the need arises?
 I haven’t delved too far into how to find that directional information on the printer menu. 
I had problems when my Mac laptop tried to print to my HP Smart Tank as it kept bringing up the old HP that wasn’t on WiFi and so each agonizing time I printed I would select my HP Smart Tank over it so got though that now I try to print just what I need and don’t overly print. 
I just have a nack with old HP and Canon copiers and printers as I have two that continue to fight the odds and will work so I still use them for black and white and color as I need to use their ink cartridges up. 
The problem I see down the road is when should I fill the liquid ink sections when they are half full or before and as it’s been awhile I hope I can do that seamlessly like when I first took the plunge. 
I purchased my new HP Smart Tank through Best Buy so through this process of purchasing I was able to get a Geek Squad supervisor to help in my printing issues so I may reach out to him but by I don’t have HP direct support to call and ask on my HP questions."
376251869,Price,negative,0.9438573122024536,The added monthly expense for ink that only lasts a shirt time. I can't afford this monthly cost and if I don;t buy ink from you it no longer works. Sitting under my bed needs to be junked.
376251935,Customer Service,negative,0.9085342288017273,"April 4, 2024

Hewlett Packard
1501 Page Mill Rd MS 1247
Palo Alto, CA 94301-1112

Dear Hewlett Packard (HP) Complaints Representative,

I am contacting you because I am thoroughly disgusted with the amount of problems I have encountered with HP since leaving Dell Computers and Printers.

Recently while attempting to switch printers from my ENVY 6400 series to my HP Office Jet Pro 9015 for my home-office, I was told something that was very disturbing for me. I was told in an email HP Instant Ink that they could not cancel my subscription until after the next billing cycle on April 29, 2024, nor could I return the unused (still in shipping package), for my ENVY 6400 series even though they are still in the packet they were received in. 

Because of my age (87 years old) and in that category that has never been trained how to do certain things on a computer, I subscribe to the HP Smart Friend at a monthly cost of $16.99 per month. For the most part, that is working out for me, however, when I am transferred to two or three departments for the same thing, that does not bode well for me, and mainly they are asking me to perform the same procedures the person I was transferred from had me do. I was told that I could return my tempted cartridges for recycling, or donate the unopened and unused cartridges to charity in more than 60 countries. Territories and regions in Asia, Africa, Europe, and North and South America through the HP Planet Partners program. What an insult!

I have so many case numbers that I cannot count them, however, the latest one is: 5122040597 and it was only to install my HP Office Jet Pro 9015 Series printer, cancel the Instant Ink Cartridges, and transfer my subscription to my HP Office Jet Pro 9015. I am trying to remember how long and how many transfers I had to go through to make that transition. And to add insult to injury, I received an email welcoming me to HP’s Paper Add-on Service 1. I have never ordered paper nor do I plan to order paper, I will continue purchasing where I have purchased for over forty years.

Corporations like HP and greedy stockholders are doing everything within their power to drive America into bankruptcy at a high rate of speed, by contracting everything to individuals or companies outside of the Continental United States of America.   



Page #2, Douglas E. Edwards

Here I am, there you are, what am I supposed to do? You tell me please! With all that has happened to me, you can see why I am unhappy customer who needs his equipment to work properly.

An unhappy customer.


Douglas E. Edwards
Pastor Emeritus, & Long time Community Activist."
376252323,Product Quality,negative,0.9805560111999512,"Was very disappointed with the quality of the ink cartridge that were send to me during the 1st 3  months of free member. Thinking that it will last but none of the cartridge you send was working. Calling call center, was told since I didn't subscribe to it, they can't do anything but in the first place, those send before the end of the membership, were faulty. What kind of quality is this."
376252323,Customer Service,negative,0.9805560111999512,"Was very disappointed with the quality of the ink cartridge that were send to me during the 1st 3  months of free member. Thinking that it will last but none of the cartridge you send was working. Calling call center, was told since I didn't subscribe to it, they can't do anything but in the first place, those send before the end of the membership, were faulty. What kind of quality is this."
376252323,Delivery,negative,0.9805560111999512,"Was very disappointed with the quality of the ink cartridge that were send to me during the 1st 3  months of free member. Thinking that it will last but none of the cartridge you send was working. Calling call center, was told since I didn't subscribe to it, they can't do anything but in the first place, those send before the end of the membership, were faulty. What kind of quality is this."
376253093,Product Quality,negative,0.9291449189186096,Gave up on printer recently due to ink clogging and not providing quality prints. Printhead was clogging for an extended period and quality was not good.
376254358,Others,negative,0.9839954972267151,"Really disappointed. printer failed ; ink finished and I could not see what I printed for ink to finish. I could not get ink offer. Really disappointed, friends stay away!"
376313241,Others,positive,0.8426722884178162,"I am not tech savvy, and this HP Envy 6055e was very easy to set up. This is also the first time I ever downloaded an app. The printer aligned easily with no hassle, and within a half hour I was able to print the information I needed. Being on the 3 month program for printer ink cartridges is going to do away with the hassle of running low on ink at important times."
376351688,Price,negative,0.9924821257591248,"I can’t believe you are so cheap that you’d send loyal customers home with an ounce of ink at the bottom of each cartridge in a BRAND NEW printer!  That is low rent and tacky as hell, Hewlett Packart.  This is price gouging. #Notcool"
376352960,Others,negative,0.7297315001487732,"Setting up instructions should have mentioned that setting up on a pc required a usb connection to enable wifi use.
continous ink on lower usage levels should have  given a level of 25-30 pages a month"
376355957,Product Quality,positive,0.9590685367584229,Easy to set up on all my apps good print quality and excellent monthly ink plans
376362103,Customer Service,negative,0.7553369998931885,"Had a lot of issues setting up the printer with our wifi, it worked then it stopped working while going through to your colleagues to sort out an instant ink issue.  The instant ink redeeming could be made easier and it would be better to have faster troubleshooting.  I spent SEVEN HOURS in front of my pc and printer talking to your help people.  I almost took the printer back but stuck with it and finally got it working and now the instant ink issue is sorted I am happy."
376381873,Price,negative,0.5857024192810059,"Just I want to tell, his ink cartridges is expensive,  cartridges price is more than to printer, If you can do some thing to less price for ink cartridges is good for all costumer, and everyone can  use more , other things his app for mobile ,we can't use for scan, I tried, 
Thank you for asking"
376383763,Others,positive,0.9904865622520447,Nice prints & color is nice
376385606,Product Quality,negative,0.9780400991439819,The video claimed an easy install. I spent two hours trying to install the wireless printer. Then I called customer support and she couldn’t even get a connection after at least an hour. Finally I had my son come down and he worked on it for quite awhile. Finally he was able make the connection and have the printer up and running. Far from an easy install. Also the tri color cartridge does not have the connection tape so I can’t print in color. Overall a really bad experience with HP!
376385606,Customer Service,negative,0.9780400991439819,The video claimed an easy install. I spent two hours trying to install the wireless printer. Then I called customer support and she couldn’t even get a connection after at least an hour. Finally I had my son come down and he worked on it for quite awhile. Finally he was able make the connection and have the printer up and running. Far from an easy install. Also the tri color cartridge does not have the connection tape so I can’t print in color. Overall a really bad experience with HP!
376388546,Others,neutral,0.5074819922447205,"I got the new white one to replace my old black HP printer, but couldn’t get the scan to work. It can only print."
376390454,Price,positive,0.6138575673103333,"I liked the looks og the printer and Price.
But I refuse to go along with the automatic ink delivery. Wanted just ordinary ink cartilalage
So I returner the printer"
376392873,Others,positive,0.7901050448417664,"It was very easy to set up my printer, and very easy to switch to the new printer on my instant ink account."
376398802,Price,negative,0.6315793991088867,"I had initially bought a Canon printer, thinking that more expensive meant a better product.
It turned out that the Canon product was incredibly difficult to use and might not have been compatible with my HP computer. 
Canon customer service was extremely unhelpful, so I returned the Canon printer to the place of purchase and purchased a HP printer instead, which ended up being a lot easier to set up and a lot more user friendly. 
I love the idea of having ink replacement sent to me  and not having to go out and buy ink replacement when it runs out."
376398802,Product Quality,negative,0.6315793991088867,"I had initially bought a Canon printer, thinking that more expensive meant a better product.
It turned out that the Canon product was incredibly difficult to use and might not have been compatible with my HP computer. 
Canon customer service was extremely unhelpful, so I returned the Canon printer to the place of purchase and purchased a HP printer instead, which ended up being a lot easier to set up and a lot more user friendly. 
I love the idea of having ink replacement sent to me  and not having to go out and buy ink replacement when it runs out."
376398802,Customer Service,negative,0.6315793991088867,"I had initially bought a Canon printer, thinking that more expensive meant a better product.
It turned out that the Canon product was incredibly difficult to use and might not have been compatible with my HP computer. 
Canon customer service was extremely unhelpful, so I returned the Canon printer to the place of purchase and purchased a HP printer instead, which ended up being a lot easier to set up and a lot more user friendly. 
I love the idea of having ink replacement sent to me  and not having to go out and buy ink replacement when it runs out."
376401954,Price,negative,0.8912505507469177,"I suddenly kept getting a message that my HP printer was not registered with HP Instant Ink program, even though it had been in the program for a couple years and that's the only ink I used. Because it's cheaper to purchase a whole new printer instead of purchasing ink from a store that would be compatible, I chose to buy a new printer. I like the Instant Ink program but I did not like that I could not use the ink in the printer, which was from the program."
376401954,Product Quality,negative,0.8912505507469177,"I suddenly kept getting a message that my HP printer was not registered with HP Instant Ink program, even though it had been in the program for a couple years and that's the only ink I used. Because it's cheaper to purchase a whole new printer instead of purchasing ink from a store that would be compatible, I chose to buy a new printer. I like the Instant Ink program but I did not like that I could not use the ink in the printer, which was from the program."
376401954,Customer Service,negative,0.8912505507469177,"I suddenly kept getting a message that my HP printer was not registered with HP Instant Ink program, even though it had been in the program for a couple years and that's the only ink I used. Because it's cheaper to purchase a whole new printer instead of purchasing ink from a store that would be compatible, I chose to buy a new printer. I like the Instant Ink program but I did not like that I could not use the ink in the printer, which was from the program."
376402405,Others,negative,0.8631223440170288,To received the free trial cartridges a pin is required.  It states it's on the paper work.  Not so.  In speaking to rep this morning states when registered it automatically occurs.???
376420678,Price,negative,0.9203830361366272,"I bought the printer as it came with ink and it said there'd be free ink for 3 months.The ink that came with it was apparently only a starter pack and didn't work and gave an E0 error, so I had to buy ink which cost a further 25 pounds as I needed to print something urgently. I contacted HP support twice as initially they said the ink only worked when registered with Instant ink. After registering it still didn't work, with the same error so I contacted HP support again who were similarly unhelpful and said I might get another starter pack in ten days. I need to print now so I'm using the cartridges I bought which will never trigger the instant ink, so that subscription is pointless and I am out of pocket"
376420678,Product Quality,negative,0.9203830361366272,"I bought the printer as it came with ink and it said there'd be free ink for 3 months.The ink that came with it was apparently only a starter pack and didn't work and gave an E0 error, so I had to buy ink which cost a further 25 pounds as I needed to print something urgently. I contacted HP support twice as initially they said the ink only worked when registered with Instant ink. After registering it still didn't work, with the same error so I contacted HP support again who were similarly unhelpful and said I might get another starter pack in ten days. I need to print now so I'm using the cartridges I bought which will never trigger the instant ink, so that subscription is pointless and I am out of pocket"
376420678,Customer Service,negative,0.9203830361366272,"I bought the printer as it came with ink and it said there'd be free ink for 3 months.The ink that came with it was apparently only a starter pack and didn't work and gave an E0 error, so I had to buy ink which cost a further 25 pounds as I needed to print something urgently. I contacted HP support twice as initially they said the ink only worked when registered with Instant ink. After registering it still didn't work, with the same error so I contacted HP support again who were similarly unhelpful and said I might get another starter pack in ten days. I need to print now so I'm using the cartridges I bought which will never trigger the instant ink, so that subscription is pointless and I am out of pocket"
376423974,Others,positive,0.9604175686836243,Very easy to use and connect. Also prints very well. And ink is easy to install.
376435738,Product Quality,positive,0.9169703125953674,The printer was very easy to set up and I was pleased to understand that the ink cartridges fit all types of HP printers.
376447360,Customer Service,negative,0.8450937271118164,Hard to get log on yesterday iPhone can’t find printer today to print off of phone.  Not easy for seniors. Last printer lasted less than 4 month on same ink that came with it
376447421,Others,positive,0.9054855108261108,"I am not a techy person and was afraid of the set up, especially after a man wrote horrible comments on amazon about his experience. I was able to do it all. I had a hickup with the free ink offer. I didn't want to make an account because I don’t need an ink subscription due to extremely low usage. I ended up having to make the account to finish set up and was glad to see the opt out box. So far so good."
376452719,Product Quality,negative,0.5544989705085754,"Setting up was easy, with HP Smart, but i don’t understand the multiple colour cartridges and the weird plastic orange handle. Can you please make this easier."
376455000,Product Quality,negative,0.9060482382774353,Worked on printer for 3 hrs. No drivers available. Didn't recognize ink cartridges.  Took it back to store. Could not get assistance on the web site. Won't buy again.
376455000,Customer Service,negative,0.9060482382774353,Worked on printer for 3 hrs. No drivers available. Didn't recognize ink cartridges.  Took it back to store. Could not get assistance on the web site. Won't buy again.
376462716,Product Quality,positive,0.44187772274017334,"I have used HP ink service for many years now, when I bought my latest printer, I made the necessary updates…but something didn’t finish updating and I wasn't aware…so a little while later, I received a call from an HP agent who guided me to make the proper updates.  Now, everything works very well."
376462716,Customer Service,positive,0.44187772274017334,"I have used HP ink service for many years now, when I bought my latest printer, I made the necessary updates…but something didn’t finish updating and I wasn't aware…so a little while later, I received a call from an HP agent who guided me to make the proper updates.  Now, everything works very well."
376469687,Others,positive,0.9688094854354858,I had to use a flathead screwdriver to wedge under the lid to open it to put in the ink cartridges.   Otherwise it’s wonderful!
376480018,Customer Service,negative,0.9387153387069702,I cannot get my brand new printer to print black ink. I have tried everything. I called for help but got a message the call could not be answered. I tried chat and couldn't get a real person just a robot that didn't understand my problem
376482660,Others,positive,0.9844276905059814,as a single adult who works full time and runs a business full time when not at my committed job i like the idea of automatically being sent ink and paper when low it takes some of the stress out of life also not having to worry about getting wrong ink at a store is comforting and since its internet linked all i have to do is focus on important issues i like that.-Richard Hensley-RH Ventures
376484016,Others,positive,0.7280722856521606,After I was able to get my printer installed on my HP laptop printing was easy. It was easy to install the ink cartridges.
376486160,Price,positive,0.9487290978431702,I've been using all in one printers for years and only one had a paper jamming problem. But other than that the ink is cheaper than other brands so a big bonus to cheaper ink. Keep it that way because a lot of other consumers probably are all about the ink value
376486160,Product Quality,positive,0.9487290978431702,I've been using all in one printers for years and only one had a paper jamming problem. But other than that the ink is cheaper than other brands so a big bonus to cheaper ink. Keep it that way because a lot of other consumers probably are all about the ink value
376487483,Others,negative,0.6594139933586121,"I wasn't aware of the subscription for cartridges that was part of the purchase.  The information said 'three months of free ink' but wasn't clear about the requirement for a subscription.  The subscription deal isn't bad, just not clear up front."
376496886,Product Quality,negative,0.982133686542511,"I have spent over 4 hours trying to print from my Macs, to no avail.  I can only pront from my iPhone - and even then, I have to keep reinstalling the printer.  
I had a previous HP  printer from when I was overseas which worked fine, but for which I cannot get ink and I was advised in the shop that I just had to buy an Australian one...not happy!  And now, I cannot get it to print anything but the same connection and installation instructions repeatedly.   
I will never buy HP again."
376496886,Customer Service,negative,0.982133686542511,"I have spent over 4 hours trying to print from my Macs, to no avail.  I can only pront from my iPhone - and even then, I have to keep reinstalling the printer.  
I had a previous HP  printer from when I was overseas which worked fine, but for which I cannot get ink and I was advised in the shop that I just had to buy an Australian one...not happy!  And now, I cannot get it to print anything but the same connection and installation instructions repeatedly.   
I will never buy HP again."
376507041,Price,positive,0.930846631526947,"Price competitive with other sources, but delivery claimed to be faster. Was delivered as predicted, which greatly appreciated. The expiration date could have been a bit longer but should be ok. Product normally buy as recommended by manufacturer of machine using this product."
376507041,Product Quality,positive,0.930846631526947,"Price competitive with other sources, but delivery claimed to be faster. Was delivered as predicted, which greatly appreciated. The expiration date could have been a bit longer but should be ok. Product normally buy as recommended by manufacturer of machine using this product."
376507041,Customer Service,positive,0.930846631526947,"Price competitive with other sources, but delivery claimed to be faster. Was delivered as predicted, which greatly appreciated. The expiration date could have been a bit longer but should be ok. Product normally buy as recommended by manufacturer of machine using this product."
376507041,Delivery,positive,0.930846631526947,"Price competitive with other sources, but delivery claimed to be faster. Was delivered as predicted, which greatly appreciated. The expiration date could have been a bit longer but should be ok. Product normally buy as recommended by manufacturer of machine using this product."
376523729,Product Quality,negative,0.9737258553504944,"Great printer, easy to set up and get working, but print colours are disappointingly inaccurate  (I'm hoping it just might be that the cartridges are a little old)."
376523795,Others,negative,0.8999753594398499,While fitting the printer heads incredibly carefully I ended up covered in ink and worst still in touched the electrical contacts which it specifically said I shouldn't do. They also ended up covered in ink. So in conclusion although the printer works I don't know if I incurred damage. The way round  etc was not clear at all !!
376524120,Product Quality,negative,0.9044165015220642,I liked the idea of the large ink storage. Really miss the small tv style screen of my last HP printer. New printer can not find my wireless internet twenty feet from the router. This printer is getting sent back and probably will never buy an HP product again as my last HP printer quit after a couple years with a code being shown on the display and no way of fixing it.
376525174,Product Quality,negative,0.9352930188179016,The ink it came with didn’t last long enough. I hope the replacement ink will last longer.
376526763,Price,positive,0.849166214466095,"I have owned various printers over the years and some have been good and some not so. Some were cheap and felt cheap. Some were quite expensive but were worth the extra money for the quality of both the machine and features and also the end product.  I have to be up front and say that this Officejet Pro8024 was my son's printer. which he bought last year but he soon replaced it with another HP printer but one that ink is loaded from bottles. He offered the 8024 to me as my former printer suddenly stopped working after many years of great service. 
So far, I am very impressed with the 8024. I think the ink is a bit pricey, and I know I could pay less if I enrolled into the ink scheme but great scheme that it seems,  I don't like being governed by how many pages I print in a certain time. Some months I print more than others. Overall the printer is excellent quality, great features and thank heavens the paper is loaded flat from the front and not those silly back loaders.  So, very good and it matches my HP Pavilion PC  !"
376526763,Product Quality,positive,0.849166214466095,"I have owned various printers over the years and some have been good and some not so. Some were cheap and felt cheap. Some were quite expensive but were worth the extra money for the quality of both the machine and features and also the end product.  I have to be up front and say that this Officejet Pro8024 was my son's printer. which he bought last year but he soon replaced it with another HP printer but one that ink is loaded from bottles. He offered the 8024 to me as my former printer suddenly stopped working after many years of great service. 
So far, I am very impressed with the 8024. I think the ink is a bit pricey, and I know I could pay less if I enrolled into the ink scheme but great scheme that it seems,  I don't like being governed by how many pages I print in a certain time. Some months I print more than others. Overall the printer is excellent quality, great features and thank heavens the paper is loaded flat from the front and not those silly back loaders.  So, very good and it matches my HP Pavilion PC  !"
376528336,Others,negative,0.8351638913154602,"The system seemed to be self working, to include registering unit with HP.  Pages are not
rich in black and white. looked for way to increase darkness of print, there was none. Still
cannot use the unit remotely , will not engage in blue tooth capability"
376528519,Price,negative,0.834877610206604,"Printer works fine usually. Prints good enough quality photos. But, as with any printer, ink is expensive. So my wife and I got Instant Ink. Then the trip color cartridge had an error, and we didn't get new cartridges. My wife didn't like managing the service, so she unenrolled so that I could enroll and manage the service. After my wife unenrolled, I was unable to enroll in Instant Ink for weeks. I could get mostly through the process, then would get an error. Support is totally unreachable, website is not that helpful. For being the promoted service that HP is steering customers towards, it was inexplicably difficult for you to take my money and enroll me in the service. Finally, after several weeks, and deliberations on whether we should just go buy ink in store, or to replace the printer with a different brand that offers support that I can get a hold of, I decided to try one last time to enroll. It finally worked this time around. Since then, it has been working good again, but not being able to reach support when something isn't working is extremely frustrating."
376528519,Product Quality,negative,0.834877610206604,"Printer works fine usually. Prints good enough quality photos. But, as with any printer, ink is expensive. So my wife and I got Instant Ink. Then the trip color cartridge had an error, and we didn't get new cartridges. My wife didn't like managing the service, so she unenrolled so that I could enroll and manage the service. After my wife unenrolled, I was unable to enroll in Instant Ink for weeks. I could get mostly through the process, then would get an error. Support is totally unreachable, website is not that helpful. For being the promoted service that HP is steering customers towards, it was inexplicably difficult for you to take my money and enroll me in the service. Finally, after several weeks, and deliberations on whether we should just go buy ink in store, or to replace the printer with a different brand that offers support that I can get a hold of, I decided to try one last time to enroll. It finally worked this time around. Since then, it has been working good again, but not being able to reach support when something isn't working is extremely frustrating."
376528519,Customer Service,negative,0.834877610206604,"Printer works fine usually. Prints good enough quality photos. But, as with any printer, ink is expensive. So my wife and I got Instant Ink. Then the trip color cartridge had an error, and we didn't get new cartridges. My wife didn't like managing the service, so she unenrolled so that I could enroll and manage the service. After my wife unenrolled, I was unable to enroll in Instant Ink for weeks. I could get mostly through the process, then would get an error. Support is totally unreachable, website is not that helpful. For being the promoted service that HP is steering customers towards, it was inexplicably difficult for you to take my money and enroll me in the service. Finally, after several weeks, and deliberations on whether we should just go buy ink in store, or to replace the printer with a different brand that offers support that I can get a hold of, I decided to try one last time to enroll. It finally worked this time around. Since then, it has been working good again, but not being able to reach support when something isn't working is extremely frustrating."
376528545,Price,positive,0.9258506894111633,"My prior printer was a Canon printer, with very expensive print cartridges that needed replacement frequently. This is my first printer with the smart tank technology and I am already impressed with the lower cost for replacement ink. If the ink lasts as long as the specifications state, that will really be great. In addition this printer is quieter and faster."
376528545,Product Quality,positive,0.9258506894111633,"My prior printer was a Canon printer, with very expensive print cartridges that needed replacement frequently. This is my first printer with the smart tank technology and I am already impressed with the lower cost for replacement ink. If the ink lasts as long as the specifications state, that will really be great. In addition this printer is quieter and faster."
376528644,Product Quality,positive,0.6166509985923767,Like what I have but have an issue with the printer cartridges it say running low when they are nearly full
376529347,Product Quality,negative,0.9898284077644348,"Sad to say your printer sucks.   In cartridge run out to quickly, and cost more know with even less ink."
376529431,Price,positive,0.9648963809013367,"Very affordable, easy to use. Set-up with HP Smart is so easy. For color print, it is a wise choice however laser is still my top choice."
376529436,Price,negative,0.8156194686889648,"I have always bought hp printers, but the replacement ink has gotten ridiculously expensive unless you pay for an instant ink program. 
I bought the 3772 all-in-one but when I tried to make copies, it left a large black line at the top of the pages. I also thought that it was supposed to have an automatic feeder, but it didn’t. I returned it to the store for a refund."
376529436,Product Quality,negative,0.8156194686889648,"I have always bought hp printers, but the replacement ink has gotten ridiculously expensive unless you pay for an instant ink program. 
I bought the 3772 all-in-one but when I tried to make copies, it left a large black line at the top of the pages. I also thought that it was supposed to have an automatic feeder, but it didn’t. I returned it to the store for a refund."
376529624,Price,negative,0.9506811499595642,"I have aske 3 times and still no reply as to why I have been charged $92.67 the last 2 months which is a complete rip off, not had any cartridges so what am I paying for,using my own paper."
376529624,Customer Service,negative,0.9506811499595642,"I have aske 3 times and still no reply as to why I have been charged $92.67 the last 2 months which is a complete rip off, not had any cartridges so what am I paying for,using my own paper."
376530080,Others,positive,0.9773774743080139,I'm so excited for this app it has more than helped with my needs .I've got a 10 mth free trial plus ink doesn't get better than this ! Thank you so much for the instant ink program and giving me the tools to manage my printer.
376530932,Others,negative,0.6687979698181152,"All the time need maintenance 
Doesn't print yellow color"
376531641,Others,negative,0.8701860904693604,Bought my copy machine but I've been having problems with it since day one. I want to print but it doesn't print anything and the ink cartridges are new and with a couple of tries of trying to get a copy it then says low ink while the ink cartridges are new and not one printed copy has come out. When I push print it starts but the copy paper come out white noting gets printed on the paper.
376532225,Others,negative,0.8945772051811218,"Print quality isnt that crisp as it is on printers like canon , photo print is very bad. 
Hp smart app though outlook is very smart, but at basic functions it lacks behind .
When app redirects me to buy ink , it doesnt directly take me to the page where i can buy the specific ink , instead it takes me to general page ."
376532344,Product Quality,positive,0.9447224140167236,"I'm a retired Aerospace engineer.  So, I appreciate quality workmanship and packaging.  Both really impressed me about your ink tank printer!  In a day, and age, of diminishing expectations and quality, your product amazed me. Packing was outstanding: including the custom designed protector for the printer heads.  Also, very easy setup and software interface. We'll done.  I'll keep coming back."
376532344,Customer Service,positive,0.9447224140167236,"I'm a retired Aerospace engineer.  So, I appreciate quality workmanship and packaging.  Both really impressed me about your ink tank printer!  In a day, and age, of diminishing expectations and quality, your product amazed me. Packing was outstanding: including the custom designed protector for the printer heads.  Also, very easy setup and software interface. We'll done.  I'll keep coming back."
376532515,Others,negative,0.771557092666626,"I can't get my printer to print in color anymore.  I have Googled it, but still am only given the option of black and white when I get ready to print. I have spent hours trying to figure out why this is happening."
376532794,Customer Service,negative,0.9895416498184204,"Scammed calling for new ink for ages and never replaced, cancelled as for weeks no response and no one to talk to, waste of money"
376533021,Product Quality,negative,0.931004524230957,I received a few ink cartridges and then they stopped coming.  I tried to contact service but could not speck to a person
376533021,Customer Service,negative,0.931004524230957,I received a few ink cartridges and then they stopped coming.  I tried to contact service but could not speck to a person
376534181,Customer Service,negative,0.9640944004058838,Based on instant ink trial. You disabled my cartridges when I quit! Then would not allow use of 3rd party cartridges. We are done
376536014,Others,negative,0.9547861218452454,"I have never had such problems with a printer. I  bought it because it said simple. It does not meet my needs I  think it ought to carry a warning that it is geared to offices and not for individuals crafting in colour with short burst of high activity and  perios of very little activity. I was coerced into joining the ink supply, I never got the 6mths feeThe system has let me down badly and I have had to purchase replacement HP cartridges from an outside supplier. It has constantly blocked my normal internet connection to the router."
376537023,Others,negative,0.6489846706390381,"All tasks have to be done through the app which sometimes works and sometimes does not.  I keep getting an error message saying the device is offline when i try to scan.  it prints and copies, but will not scan.  Have had to reinstall numerous times to allow the device to scan. Printing works well and i have not had to refill the ink since purchase, which is awesome."
376537536,Product Quality,negative,0.9282225966453552,The ink of printer is very bad. It dries always.The print is not coming properly
376538015,Product Quality,negative,0.9811366200447083,"I printed a few papers, and it stopped working, I believe the ink ran out and I have not had the funds to replace the ink yet. I do not think the ink should have run out after printing only two papers, especially since it was a brand-new printer. Therefore, I am very unsatisfied with the product."
376538015,Customer Service,negative,0.9811366200447083,"I printed a few papers, and it stopped working, I believe the ink ran out and I have not had the funds to replace the ink yet. I do not think the ink should have run out after printing only two papers, especially since it was a brand-new printer. Therefore, I am very unsatisfied with the product."
376538575,Others,negative,0.9110801219940186,I am paying for ink that was never sent
376540015,Others,negative,0.4693751931190491,"I give 5. The printer is good - print everything clean, it's worth to have 10. But, the instant ink subscription is not well made for the users like me - 100 pages/month is somewhat too much and somewhat too short. Considering 100 pages/month, I don't see any benefit for subscription rather than buying the inks occasionally. So, the ink plan gets 1. Hence, I give 5."
376540320,Product Quality,negative,0.9711160063743591,"Print quality very poor, constantly having to redo a print to try and get s better one and ink is way to expensive to be wasting, having to reconnect to wifi constantly and always a difficulty getting connected to your phone to Print pictures and documents."
376541676,Price,negative,0.3851737976074219,"I have had few issues with the printer. The app for the computer is easy to use, and the wifi printing is convenient.

While ink is easy to find, I do wish ink wasn't so expensive."
376543757,Product Quality,negative,0.8760906457901001,"I really was most interested in the scanner aspect because I have another printer, but got the introductory ink package and did initially use it for printing.  I got one replacement cartridge and after printing only a few pages, it faded and then wasn’t printing at all. The message said that it wasn’t online, but the solid blue light said it was. When I called customer support, they said that the cartridge was 85 or 90% full and declined to send me a replacement cartridge. I did not extend my ink cartridge subscription. I think this printer is fine as a scanner, but I would not purchase it for actual printing."
376543757,Customer Service,negative,0.8760906457901001,"I really was most interested in the scanner aspect because I have another printer, but got the introductory ink package and did initially use it for printing.  I got one replacement cartridge and after printing only a few pages, it faded and then wasn’t printing at all. The message said that it wasn’t online, but the solid blue light said it was. When I called customer support, they said that the cartridge was 85 or 90% full and declined to send me a replacement cartridge. I did not extend my ink cartridge subscription. I think this printer is fine as a scanner, but I would not purchase it for actual printing."
376544367,Product Quality,positive,0.9609383940696716,Very dependable printer to use for a non-tec person. Has all the capabilities of a large printer. Ink quality is great. So nice to have ink and paper monitoring to prevent running out and gives me an idea as to how much I am using. Great product. Will gladly recommend.
376545063,Others,positive,0.9141645431518555,The Printer is easy to use although the cost of the ink is so high. The online features makes scanning more resourceful as the option to cable connection offered by the online features is very helpful especially when the cord has issues
376545812,Product Quality,negative,0.980869472026825,"The first 8025e I bought was defective, so the returned it and received a new one. That's a minus one for quality control. The set up was easy and it worked flawlessly. Scanning, printing, ink levels and replacement was a joy. And then little things started happening on the third year of service, it began with inability to scan from the document feeder to a need to re-start to 'communicate' with the printer, to 'unable to find the printer'."
376545812,Customer Service,negative,0.980869472026825,"The first 8025e I bought was defective, so the returned it and received a new one. That's a minus one for quality control. The set up was easy and it worked flawlessly. Scanning, printing, ink levels and replacement was a joy. And then little things started happening on the third year of service, it began with inability to scan from the document feeder to a need to re-start to 'communicate' with the printer, to 'unable to find the printer'."
376546036,Product Quality,neutral,0.47601285576820374,Print quality isn’t great. Although I like the ink subscription service it could catch you out if you suddenly need a lot of prints. You definitely should have a backup set of inks at least.
376546600,Price,negative,0.5155675411224365,It uses a ton of ink. The ink is expensive. So I got a brother toner printer for my everyday printing. Now I just use the hp for printing special pictures & copying stuff. I no longer use it much as it’s not cost effective.
376547033,Others,negative,0.9679740071296692,Hp printers must have have a link to HP and requires everything go through it. Hard to connect to Wi-Fi as it must go through HP.  Not user friendly as to just plug and play. Never any luck getting it work. As for HP shutting down the printer for not ordering cartridges through the website. Whoever dreamt that up in HP needs their head examined  I used to live and rely on HP for printers. HP wants total control and no one has time to waste just trying to get printer to work by goi g through HP   Hope you get that fixed. That’s for letting me air my feeling after two years.
